Gene ID,ID
MIR1252,100302136
MIR1253,100302208
LINC00239,145200
SNRPB2,6629
LINC00235,64493
MIR1250,100302229
MIR1251,100302289
CDRT3,94145
CDRT4,284040
RCVRN,5957
ERVMER34-1,100288413
CDRT7,94150
TXNRD3,114112
CDRT8,94151
TXNRD2,10587
TXNRD1,7296
LOC105371899,105371899
MIR1249,100302149
MIR1246,100302142
MIR1247,100302145
MIR1248,100302143
LINC00226,338004
MIR1243,100302188
ATP6V1G2-DDX39B,100532737
LINC00229,414351
LINC00222,387111
CBLN4,140689
MMACHC,25974
CBLN3,643866
CBLN2,147381
CBLN1,869
ERVK13-1,100507321
VIPR1,7433
VIPR2,7434
GDE1,51573
RAPGEFL1,51195
DHFRP3,1720
MIR1197,100302250
MIR1199,102466515
TRMT44,152992
MIR1193,100422837
ZFPL1,7542
AGFG2,3268
AGFG1,3267
MIR1180,100302256
MIR1181,100302213
CARHSP1,23589
PDE12,201626
CBLL2,158506
MIR1182,100302132
ZFPM2,23414
CBLL1,79872
MIR1183,100302122
ZFPM1,161882
NECAB2,54550
KPRP,448834
NECAB1,64168
NECAB3,63941
PDE1C,5137
PDE1B,5153
PDE1A,5136
TRMT2A,27037
TRMT2B,79979
MIR1179,100302235
VPS8,23355
MIR1178,100302274
TRMT1L,81627
CD81-AS1,101927682
CBLIF,2694
PDE2A,5138
GDF2,2658
DDIT4L,115265
GDF1,2657
IFNLR1,163702
GDF3,9573
LOC105371855,105371855
HSPBAP1,79663
GDF6,392255
GDF5,8200
GDF7,151449
GDF9,2661
BMS1P2-AGAP9,113939912
PDE3A,5139
CORO6,84940
TRMT12,55039
TRMT13,54482
CORO7,79585
TRMT11,60487
INKA2,55924
INKA1,389119
OR2A1,346528
GDI1,2664
RDH8,50700
SH3KBP1,30011
LINC00184,100302691
GDI2,2665
ZBTB8OS,339487
URB1-AS1,84996
LINC00174,285908
ATP6V0B,533
LINC00173,100287569
BBS10,79738
BBS12,166379
WAC,51322
RDH5,5959
KPTN,11133
ATP6V0C,527
RAPSN,5913
LILRA6,79168
WAS,7454
LOC105371824,105371824
LILRA1,11024
LILRA2,11027
LILRA3,11026
LILRA4,23547
LILRA5,353514
PPP1R2P2,54036
LOC100126584,100126584
LOC286177,286177
TLDC2,140711
CORIN,10699
LILRB1,10859
LILRB2,10288
LILRB3,11025
LILRB4,11006
LILRB5,10990
LOC105371814,105371814
TJP1,7082
TPPP3,51673
TPPP2,122664
LINC00189,193629
TJP3,27134
TJP2,9414
PPP1R26-AS1,100506599
AMY2A,279
SPANXA2-OT1,619455
AMY2B,280
TMEM140,55281
TMEM141,85014
TMEM143,55260
TMEM144,55314
RDM1,201299
TMEM145,284339
TMEM147,10430
PDE8B,8622
TMEM14A,28978
PDE8A,5151
TMEM14B,81853
TMEM14C,51522
OR2D3,120775
OR2D2,120776
AMY1A,276
AMY1B,277
AMY1C,278
TMEM130,222865
TMEM131,23505
TMEM134,80194
TMEM135,65084
LMX1A,4009
TMEM138,51524
TMEM139,135932
LMX1B,4010
UGDH-AS1,100885776
PDE9A,5152
ATP6V1A,523
OR2C3,81472
OR2C1,4993
SEL1L2,80343
TMEM121,80757
SEL1L3,23231
TMEM123,114908
TMEM125,128218
TMEM127,55654
PODXL,5420
TMEM128,85013
TMEM129,92305
ATP6V1H,51606
SUDS3,64426
OR2B6,26212
ATP6V1D,51382
ATP6V1F,9296
OR2B3,442184
OR2B2,81697
TMEM114,283953
TMEM115,11070
GDNF,2668
TMEM116,89894
TMEM117,84216
TMEM119,338773
POC1B-GALNT4,100528030
OR2A7,401427
OR2A5,393046
OR2A4,79541
OR2A2,442361
PDE3B,5140
ELAVL4,1996
FRMD6-AS2,100874185
FRMD6-AS1,145438
ELAVL1,1994
ELAVL2,1993
ELAVL3,1995
TMEM100,55273
TMEM101,84336
TMEM102,284114
UPK1B,7348
UPK1A,11045
TMEM104,54868
MIR512-1,574458
MIR512-2,574459
TMEM107,84314
TMEM108,66000
PDE4B,5142
TMEM109,79073
PDE4A,5141
PDE4D,5144
OR2H2,7932
PDE4C,5143
OR2H1,26716
UPK3B,105375355
UPK3A,7380
PDE5A,8654
OR2G6,391211
POLDIP2,26073
OR2G3,81469
POLDIP3,84271
OR2G2,81470
SLC25A34-AS1,110806303
IER5L,389792
WIZ,58525
DBF4B,80174
SLC22A18AS,5003
PDE6D,5147
PDE6C,5146
PDE6B,5158
PDE6A,5145
PDE6H,5149
OR2F2,135948
PDE6G,5148
OR2F1,26211
ZFC3H1,196441
PDE7B,27115
PDE7A,5150
MGC15885,197003
SBF1P1,100133234
TAB2-AS1,105378049
PRMT5-AS1,100505758
TESK1,7016
TESK2,10420
OR4Q3,441669
OR4Q2,390432
LOC730234,730234
NDST2,8509
NDST1,3340
C19ORF54,284325
C19ORF53,28974
NDST4,64579
NDST3,9348
EBLN3P,100506710
C3AR1,719
WLS,79971
LOC441052,441052
ISM1-AS1,100505536
MCEMP1,199675
OR4P4,81300
LOC729254,729254
C19ORF67,646457
LOC441087,441087
LOC441081,441081
C12ORF60,144608
PDGFB,5155
TPRG1L,127262
GATA6,2627
PDGFA,5154
GATA5,140628
GATA4,2626
GATA3,2625
GATA2,2624
CIAO3,64428
GATA1,2623
GAS2L1P2,340508
CIAO1,9391
C12ORF57,113246
C12ORF56,115749
PDGFD,80310
PDGFC,56034
C19ORF33,64073
C19ORF38,255809
OVAAL,148756
OR4N5,390437
C12ORF71,728858
OR4N4,283694
C12ORF73,728568
OR4N2,390429
C12ORF75,387882
C12ORF76,400073
C19ORF47,126526
FLJ39095,400812
C19ORF44,84167
HNRNPA1L2,144983
C19ORF48,84798
LIN54,132660
SLC25A21-AS1,100129794
C12ORF40,283461
HOXC13,3229
C12ORF42,374470
HOXC12,3228
HOXC11,3227
HOXC10,3226
C12ORF43,64897
INTS6L-AS1,100874118
TCP11L1,55346
TCP11L2,255394
C19ORF12,83636
C19ORF18,147685
LIN52,91750
GATD1,347862
TPSG1,25823
C20ORF173,140873
C12ORF50,160419
C12ORF54,121273
PHF20L1,51105
CDC20B,166979
LOC105373782,105373782
C19ORF25,148223
LOC729218,729218
SAMD5,389432
TPSD1,23430
SAMD7,344658
SAMD8,142891
LIN37,55957
SAMD9,54809
OR4S2,219431
CYMP-AS1,440602
OR4S1,256148
WRN,7486
FAM201B,339742
FAM201A,158228
SAMD1,90378
SAMD3,154075
LIMS4,100288695
LIMS3,96626
TMEM270,135886
TMEM271,112441426
TMEM272,283521
TMEM273,170371
TMEM275,105378696
CROCC2,728763
FAM200B,285550
FAM200A,221786
WT1,7490
SLMAP,7871
C12ORF29,91298
ADAM21P1,145241
EBAG9,9166
LIMS2,55679
LIMS1,3987
LINC02322,101927729
FAM204A,63877
LINC02317,101930294
CEP250,11190
LINC02318,100506999
CYP2T1P,171523
LINC02313,105370439
LINC02312,100132612
LINC02315,644919
LINC02314,100507277
LINC02311,102724294
SPAG11B,10407
LINC02310,105370496
SPAG11A,653423
NCCRP1,342897
CDC25C,995
CDC25A,993
CDC25B,994
TPST2,8459
TPST1,8460
OR4X2,119764
OR4X1,390113
LPAL2,80350
LINC02308,100506700
LINC02302,101927351
LINC02301,101928599
LINC02304,105370648
LINC02303,105370479
FLJ30679,146512
LINC02341,105370177
LINC02344,105370154
LINC02343,105370158
LIN7A,8825
DEFA10P,449493
LIN7C,55327
LIN7B,64130
TKFC,26007
LINC02339,101926951
LINC02338,101926897
LINC02337,105370369
LINC02330,105370611
HHATL,57467
LINC02333,103191607
LINC02332,105370400
LOC105373759,105373759
DEFA11P,724068
CTAG2,30848
DDX11-AS1,100506660
FAM205C,100129969
FAM205A,259308
LINC02328,101928767
LINC02329,105370605
LINC02324,100128233
LINC02323,105370681
LINC02325,101929241
F11-AS1,285441
LRGUK,136332
LEAP2,116842
TSPAN12,23554
TSPAN11,441631
TSPAN10,83882
TAGAP,117289
CEP290,80184
MIR513A1,574509
MIR513A2,574510
APAF1,317
CEP295,85459
SEZ6L,23544
TTC39A-AS1,102724097
HAND2,9464
HAND1,9421
EHHADH-AS1,339926
CYP4Z2P,163720
PBXIP1,57326
TSPAN33,340348
TSPAN32,10077
TSPAN31,6302
TMPRSS11BNL,401136
KCTD20,222658
KCTD21,283219
CRSP8P,441089
H2AZ1,3015
H2AZ2,94239
MARCKSL1,65108
MID1IP1,58526
SYT16,83851
KIAA1549L,25758
SYT15,83849
SYT14,255928
FAM209B,388799
SYT13,57586
FAM209A,200232
REC8,9985
SUGCT,79783
SYT17,51760
TSPAN16,26526
TSPAN15,23555
TSPAN14,81619
MGAM2,93432
TSPAN13,27075
SYT12,91683
TSPAN19,144448
SYT11,23208
TSPAN18,90139
SYT10,341359
TSPAN17,26262
LOC154449,154449
PIK3AP1,118788
RECK,8434
LINC02287,101929002
DMGDH,29958
SMARCAL1,50485
LINC02289,102724190
LINC02288,283575
LINC02283,105377656
LINC02282,105370424
LINC02285,101929422
LINC02280,101929634
OR5B3,441608
OR5B2,390190
LINC02275,100506085
LINC02278,105374411
KCTD19,146212
LINC02271,105377249
LINC02274,100506498
LINC02273,100996286
LINC02270,101929019
ARGFX,503582
KCTD10,83892
KCTD13,253980
KCTD14,65987
KCTD11,147040
MGARP,84709
KCTD12,115207
LINC02269,101928478
BCORL1,63035
OR5A2,219981
KCTD17,79734
LINC02268,101928509
OR5A1,219982
KCTD18,130535
KCTD15,79047
KCTD16,57528
LPAR1,1902
LPAR2,9170
LPAR3,23566
LPAR4,2846
MBTD1,54799
PP12613,100192379
CEP192,55125
LINC02298,102723354
DMAC2L,27109
STAT5A,6776
LINC02297,642426
STAT5B,6777
LINC02299,105370646
LINC02294,101927062
LINC02293,102724890
REG4,83998
OSGIN1,29948
LINC02292,101929080
LINC02291,100129345
OSGIN2,734
NTAN1,123803
AIMP1,9255
AIMP2,7965
EIF1AX-AS1,100874078
LPAR5,57121
LPAR6,10161
KYAT3,56267
KYAT1,883
MRAP2,112609
SUGP2,10147
SUGP1,57794
LINC02243,340581
IL21,59067
LINC02242,105379006
IL22,50616
LINC02245,400958
IL20,50604
IL25,64806
IL26,55801
LINC02241,105374676
LINC02240,101927460
IL24,11009
IL27,246778
B3GNTL1,146712
SVIL-AS1,102724316
LINC02239,340107
LINC02236,109729133
SPTAN1,6709
LINC02238,109729166
LINC02237,105375706
OXGR1,27199
LINC02232,401134
IL10,3586
LINC02231,109729131
IL11,3589
LINC02234,109729164
OR5F1,338674
LINC02233,109729132
ATMIN,23300
IL15,3600
LINC02230,105379033
PABPC4,8761
IL13,3596
PABPC5,140886
IL18,3606
IL19,29949
RNF157-AS1,100507218
IL16,3603
BCORP1,286554
IL1A,3552
IL1B,3553
LINC02229,101928769
LINC02228,105374694
PABPC3,5042
PABPC1,26986
LINC02225,101928539
LINC02224,102723839
LINC02227,101927697
LINC02226,729506
LINC02265,101060498
LINC02264,105377391
LINC02267,105377338
TAGLN,6876
LINC02266,105377466
LINC02261,101929199
LINC02260,339978
LINC02263,105377390
LINC02262,105377389
RELA,5970
RELB,5971
LOC286297,286297
REM1,28954
RELN,5649
PDZD11,51248
MGAT5,4249
MGAT3,4248
MGAT1,4245
MGAT2,4247
LINC02258,110806294
LINC02257,105372950
XDH,7498
RELT,84957
REM2,161253
LINC02259,102723640
LINC02254,101927286
IL32,9235
H2BC9,8345
IL33,90865
LINC02256,100996255
H2BC7,8343
LINC02255,105370894
IL31,386653
H2BC8,8339
H2BC5,3017
IL37,27178
H2BC6,8344
LINC02252,105370762
IL34,146433
H2BC3,3018
LINC02251,105371008
H2BC4,8347
H2BC1,255626
VEGFB,7423
VEGFC,7424
VEGFD,2277
VEGFA,7422
KITLG,4254
HNRNPA2B1,3181
AGGF1,55109
LINC02247,105376310
LINC02246,107987295
LINC02249,26082
OR5C1,392391
OR5K4,403278
OR5K3,403277
OR5K2,402135
OR5K1,26339
TMEM260,54916
TMEM262,100130348
TMEM263,90488
SEMA5A-AS1,101929338
TMEM265,100862671
TMEM266,123591
TMEM267,64417
TMEM268,203197
TMEM269,100129924
IL6R,3570
TPTE2,93492
GEN1,348654
IL4R,3566
OR5J2,282775
DNAJB5-DT,101926900
TMEM250,90120
TMEM252,169693
TMEM253,643382
TMEM254,80195
TMEM256,254863
TMEM258,746
TMEM259,91304
EPHA5-AS1,100144602
CLRN1-AS1,116933
LOC107985939,107985939
OR5I1,10798
CACNA1B,774
CACNA1A,773
CACNA1D,776
CACNA1C,775
CACNA1F,778
HOXB13,10481
CACNA1E,777
TMEM240,339453
C20ORF141,128653
CACNA1H,8912
TMEM241,85019
C20ORF144,128864
CACNA1G,8913
TMEM242,729515
TMEM243,79161
CACNA1I,8911
TMEM244,253582
TMEM245,23731
SNTG2,54221
TMEM247,388946
TMEM248,55069
SNTG1,54212
TMEM249,340393
CACNA1S,779
LOC107985946,107985946
OR5H6,79295
PDHA2,5161
VCAM1,7412
PDHA1,5160
OR5H2,79310
OR5H1,26341
TMEM230,29058
TJAP1,93643
TMEM231,79583
TMEM232,642987
TMEM233,387890
TMEM234,56063
TMEM235,283999
TMEM236,653567
TMEM237,65062
TMEM238,388564
TMEM239,100288797
LOC730183,730183
MANSC4,100287284
MANSC1,54682
ZNF807P,100129800
IL7R,3575
MXD1,4084
MXD3,83463
MXD4,10608
RERE,473
PHTF2,57157
ZSCAN12P1,221584
KCNAB1-AS2,100874083
KCNAB1-AS1,100874084
PHTF1,10745
RERG,85004
TMEM220,388335
TMEM221,100130519
TMEM222,84065
TMEM223,79064
GRM7-AS1,100873937
TMEM225,338661
GET1,7485
GET3,439
GRM7-AS2,105376946
GRM7-AS3,101927347
SNTA1,6640
GET4,51608
SLC12A5-AS1,109729184
TMEM210,100505993
TMEM212,389177
TMEM213,155006
TMEM214,54867
SETBP1,26040
RER1,11079
TMEM215,401498
TMEM216,51259
TMEM217,221468
TMEM218,219854
TMEM219,124446
LOC105371083,105371083
IL9R,3581
OR5M9,390162
OR5M8,219484
OR5M3,219482
OR5M1,390168
RETN,56729
TMEM201,199953
TMEM202,338949
TMEM203,94107
PABPN1,8106
TMEM204,79652
TMEM205,374882
MKNK1,8569
MKNK2,2872
MXI1,4601
C19ORF73,55150
TMEM207,131920
TMEM208,29100
TMEM209,84928
ZNF804B,219578
OR5L2,26338
ZNF804A,91752
OR5L1,219437
NRSN2-AS1,100507459
ZNF300P1,134466
C19ORF81,342918
REST,5978
C19ORF84,147646
LOC107985911,107985911
KRAS,3845
SUGT1,10910
SNTB1,6641
SNTB2,6645
C2ORF88,84281
EMC10,284361
EMBP1,647121
NYNRIN,57523
XLOC_009911,105500240
C2ORF83,56918
DSCAM-AS1,100506492
C2ORF81,388963
C2ORF80,389073
GTPBP6,8225
REV1,51455
SCRIB,23513
GTPBP8,29083
GTPBP2,54676
TMX2-CTNND1,100528016
GTPBP1,9567
GTPBP4,23560
GTPBP3,84705
PLEKHS1,79949
C2ORF92,728537
RPL23P8,222901
CTBP2,1488
CTBP1,1487
XPA,7507
XPC,7508
PCDHA1,56147
ZNF812P,729648
PCDHA5,56143
PCDHA4,56144
GSG1L,146395
PCDHA3,56145
PCDHA2,56146
PCDHA9,9752
PCDHA8,56140
PCDHA7,56141
PCDHA6,56142
TPRG1,285386
SETD1B,23067
SETD1A,9739
LOC730338,730338
MIR1843,113839518
PCDHB2,56133
PCDHB1,29930
PCDHB6,56130
PCDHB5,26167
PCDHB4,56131
MMS19,64210
PCDHB3,56132
PCDHB9,56127
PCDHB8,56128
PCDHB7,56129
KRI1,65095
SPOUT1,51490
TAF7L,54457
PLEKHN1,84069
HLTF-AS1,100873945
SMAD5-AS1,9597
BRD7P3,23629
PPEF1-AS1,100874004
TERF1,7013
TERF2,7014
GAS6-DT,100506394
FAM210B,116151
TAF6L,10629
FAM210A,125228
AEBP2,121536
PLEKHO1,51177
PLEKHO2,80301
CDC123,8872
NDUFA4L2,56901
TAF9B,51616
CHKB-DT,100144603
RUNX1T1,862
LOC101928008,101928008
YTHDF1,54915
YTHDF2,51441
YTHDF3,253943
MTRNR2L10,100463488
LOC101928009,101928009
LOC101928002,101928002
MKLN1,4289
LOC105371267,105371267
TMEM39A,55254
TMEM39B,55116
SCRG1,11341
CEP126,57562
LINC02201,101927379
MTFMT,123263
LINC02200,102467214
TXNL4B,54957
PLXND1,23129
CEP120,153241
CDC14C,168448
VIRMA,25962
LOC101928012,101928012
FAM216B,144809
CDC14A,8556
CEP128,145508
FAM216A,29902
CDC14B,8555
SALL1,6299
SALL2,6297
LOC105371215,105371215
SALL3,27164
LOC105373876,105373876
SALL4,57167
ARMC2-AS1,101929716
PHYHD1,254295
PLXNC1,10154
TXNL4A,10907
PLEKHJ1,55111
RARS2,57038
TLE4,7091
TLE3,7090
TLE2,7089
RARS1,5917
CEP135,9662
SNRPN,6638
TLE1,7088
HARBI1,283254
CEP131,22994
SPICE1,152185
VRK1,7443
VRK2,7444
VRK3,51231
ILF2,3608
TLE7,102723796
TLE6,79816
FAM215A,23591
TLE5,166
ILF3,3609
LTB4R2,56413
SNRPG,6637
ATP2B2-IT2,100874325
SNRPE,6635
SNRPF,6636
SNRPC,6631
SNRPA,6626
SNRPB,6628
LINC02221,105374648
LINC02220,105374658
CEP104,9731
LINC02223,646241
LINC02222,105377765
FAM114A1,92689
FAM114A2,10827
FAM218A,152756
LOC101928030,101928030
AEBP1,165
LOC101928034,101928034
SCRT2,85508
ALOX12P2,245
DDRGK1,65992
LINC02218,102723526
PLXNA2,5362
LINC02217,101929544
PLXNA1,5361
LINC02219,102467655
LINC02214,102467223
LINC02213,389273
PLXNA4,91584
LINC02215,102467225
PLXNA3,55558
LINC02210,147081
SEC16B,89866
LINC02212,101929412
CEP112,201134
LINC02211,105374693
LPP-AS1,100873917
LPP-AS2,339929
SEC16A,9919
MIR4453HG,54553
FAM217A,222826
EZHIP,340602
LOC101928048,101928048
SCRT1,83482
GFAP,2670
FAM217B,63939
LRFN3,79414
LRFN2,57497
LRFN5,145581
LRFN4,78999
LRFN1,57622
LINC02207,101927153
PLEKHM1,9842
PLXNB3,5365
LINC02206,102723481
PLEKHM2,23207
PLXNB2,23654
LINC02209,286135
PLXNB1,5364
LINC02208,101927280
LINC02203,727924
LINC02202,101927740
LINC02205,105370880
PLEKHM3,389072
ADORA2A-AS1,646023
LINC02204,101929151
PLEKHF2,79666
PLEKHF1,79156
CEP164,22897
LOC101928052,101928052
CRTC3-AS1,101926895
PIK3C2G,5288
LOC101928053,101928053
PIK3C2A,5286
PIK3C2B,5287
SCRN1,9805
SCRN3,79634
SCRN2,90507
TLK2,11011
TLK1,9874
CEP170,9859
PLEKHG3,26030
RFC5,5985
PLEKHG4,25894
PLEKHG1,57480
RFC3,5983
PLEKHG2,64857
RFC4,5984
PLEKHG7,440107
RFC1,5981
CEMIP2,23670
RFC2,5982
PLEKHG5,57449
PLEKHG6,55200
KRTAP19-2,337969
KRTAP19-1,337882
FAM219B,57184
KRTAP19-4,337971
FAM219A,203259
KRTAP19-3,337970
KRTAP19-6,337973
KRTAP19-5,337972
KRTAP19-8,728299
LOC101928068,101928068
KRTAP19-7,337974
ALMS1-IT1,100874291
MTFR1,9650
MTFR2,113115
POTEH-AS1,100852406
PLEKHH2,130271
PLEKHH3,79990
MTFP1,51537
P2RY8,286530
P2RY6,5031
TAT-AS1,100132529
P2RY4,5030
P2RY2,5029
P2RY1,5028
RFFL,117584
SEC11A,23478
PLEKHH1,57475
SEC11C,90701
MIR514A1,574516
MIR514A2,574517
MIR514A3,574518
KRR1,11103
CEP152,22995
LOC101928087,101928087
SNX29P2,440352
TPRKB,51002
SNX29P1,100652781
GFER,2671
P2RX7,5027
P2RX6,9127
TAFA4,151647
P2RX5,5026
TAFA5,25817
P2RX4,5025
TAFA2,338811
P2RX3,5024
KIAA0586,9786
TAFA3,284467
P2RX2,22953
P2RX1,5023
LOC101928093,101928093
TAFA1,407738
CEP162,22832
TLL2,7093
TLL1,7092
LINC02168,105371252
LINC02167,400533
LINC02162,105374624
BOLA2-SMG1P6,107282092
GFI1,2672
LINC02160,105374716
TPRXL,348825
KDM7A-DT,100134229
DZIP1L,199221
CIAO2A,84191
LINC02159,285629
CIAO2B,51647
VRTN,55237
LMLN-AS1,100873947
LINC02155,111082988
LINC02154,109729169
IL15RA,3601
LINC02156,111082992
KRT4,3851
LINC02150,101929505
KRT3,3850
LINC02153,286114
KRT2,3849
KRT1,3848
KRT8,3856
KRT7,3855
FLT3LG,2323
KRT5,3852
HPYR1,93668
KRT9,3857
TLN2,83660
LINC02148,100505811
TLN1,7094
LINC02147,102467224
LINC02149,101929454
LINC02188,102724344
PGAM1P5,100132594
SPTBN4,57731
SPTBN5,51332
LINC02189,101928614
LINC02186,101927348
FUT10,84750
LINC02185,101927311
FUT11,170384
LINC02180,102467079
LINC02182,101928880
LINC02181,440390
HTATSF1,27336
C2ORF27A,29798
SPTBN1,6711
SPTBN2,6712
LINC02177,101927009
LINC02178,105371248
TCP11X1,100996631
LINC02173,105377355
SETDB1,9869
TCP11X2,100996648
LINC02172,105377443
LINC02175,283887
LINC02174,105377536
SETDB2,83852
LINC02171,100133461
TPRX1,284355
LINC02169,100996338
LINC02121,105374631
OR4E2,26686
LINC02124,105371048
GFM1,85476
OR4E1,26687
LINC02123,101929261
GFM2,84340
LINC02120,340113
LIMD1,8994
LIMD2,80774
SH3PXD2A,9644
SIX3-AS1,100506108
SH3PXD2B,285590
LINC02119,101929745
LINC02118,105378960
SOSTDC1,25928
OR4D9,390199
LINC02115,102467212
OR4D6,219983
LINC02114,101929153
SUPT20HL1,100130302
OR4D5,219875
SUPT20HL2,170067
LINC02116,101929034
LINC02111,401177
PSENEN,55851
IZUMO3,100129669
OR4D2,124538
LINC02110,105374729
IZUMO2,126123
OR4D1,26689
LINC02113,102724855
LINC02112,285692
IZUMO4,113177
IZUMO1,284359
CBFA2T2,9139
LIME1,54923
CBFA2T3,863
TLR1,7096
MIR17HG,407975
LINC02108,101928600
TLR9,54106
LINC02107,105374731
TLR8,51311
TLR7,51284
LINC02109,101929660
TLR6,10333
OR4C6,219432
LINC02104,101926940
VGLL2,245806
TLR5,7100
OR4C5,79346
LINC02103,105374698
VGLL1,51442
TLR4,7099
LINC02106,100287592
VGLL4,9686
TLR3,7098
OR4C3,256144
LINC02105,105378966
VGLL3,389136
TLR2,7097
LINC02143,101927835
LINC02146,105374677
LINC02145,401172
LINC02140,100996345
LINC02141,101927580
RFNG,5986
PHYHIP,9796
LIMA1,51474
KIAA0513,9764
IPO5P1,100132815
APBB2,323
APBB1,322
LINC02136,105371333
LOC646471,646471
APBB3,10307
LINC02139,400548
LINC02138,400558
FLJ42627,645644
OR4B1,119765
LINC02133,101927132
LINC02135,146513
LINC02134,105371238
LINC02130,105447648
SORBS2,8470
SORBS1,10580
SORBS3,10174
ENO1-AS1,100505975
APBA1,320
OR4A5,81318
LINC02126,101927650
APBA3,9546
LINC02125,101928203
APBA2,321
LINC02127,101927334
TPSB2,64499
H2AB3,83740
RASEF,158158
H2AB1,474382
H2AB2,474381
HOXA13,3209
HOXA11,3207
HOXA10,3206
LOC286359,286359
HCFC1R1,54985
COTL1,23406
TMEM38A,79041
TMEM38B,55151
H2AC8,3012
MIGA2,84895
MIGA1,374986
H2AC6,8334
H2AC7,3013
H2AC4,8335
ANXA13,312
ANXA11,311
NOSIP,51070
ANXA10,11199
C2ORF16,84226
C2ORF15,150590
H2AC1,221613
LZTFL1,54585
MYCL,4610
MYCN,4613
LOC107985856,107985856
PRKAR2A-AS1,100506637
GS1-24F4.2,100652791
EFNA5,1946
EFNA4,1945
EFNB2,1948
EFNB1,1947
EFNB3,1949
OR4F6,390648
OR4F5,79501
OR4F4,26682
OR4F3,26683
EFNA1,1942
EFNA3,1944
EFNA2,1943
TLX3,30012
TLX2,3196
TLX1,3195
PI4KA,5297
MYF6,4618
DYNLRB2,83657
PI4KB,5298
DYNLRB1,83658
TMEM35A,59353
TMEM35B,100506144
MYF5,4617
PDC-AS1,102724919
C2ORF42,54980
MEGF10,84466
MEGF11,84465
MIDEAS,91748
OR4M2,390538
C2ORF49,79074
OR4M1,441670
MIR1825,100302183
MIR1827,100302217
ZNF818P,390963
LINC02199,101929284
LINC02198,101928885
MIR181C,406957
LINC02197,102724392
AKTIP,64400
LINC02190,105371173
LOC729291,729291
OR4L1,122742
LINC02192,100507534
MYH1,4619
MYH2,4620
MYH3,4621
RASA3,22821
LOC729296,729296
RASA4,10156
RASA1,5921
RASA2,5922
RFT1,91869
MYH8,4626
MYH9,4627
C2ORF50,130813
MYH4,4622
MIR181D,574457
MYH6,4624
MYH7,4625
C2ORF69,205327
OR4K5,79317
C2ORF68,388969
OR4K3,283617
BRAT1,221927
C2ORF66,401027
OR4K2,390431
OR4K1,79544
CIART,148523
RASD2,23551
RASD1,51655
MKNK1-AS1,100507423
C2ORF76,130355
C2ORF74,339804
TMEM30A,55754
C2ORF73,129852
TMEM30B,161291
ZNF571-AS1,100507433
C2ORF78,388960
LIMK2,3985
LIMK1,3984
ANXA2R,389289
KISS1,3814
GTF3C2-AS1,100505624
ZNF815P,401303
C2ORF72,257407
OPA1-AS1,100873941
FZD10,11211
GHITM,27069
MYLK,4638
MIR1-1,406904
ZNF826P,664701
XYLB,9942
RFX2,5990
RFX3,5991
RFX1,5989
MIR1-2,406905
OR6T1,219874
MYL4,4635
MYL5,4636
MYL6,4637
RFX8,731220
MYL7,58498
CTBP1-DT,92070
RFX6,222546
MYL1,4632
RFX7,64864
MYL2,4633
RFX4,5992
MYL3,4634
RFX5,5993
MYL9,10398
P4HA3-AS1,101928580
MYNN,55892
GABARAP,11337
OR6S1,341799
IL22RA2,116379
HSD11B1,3290
HSD11B2,3291
MYO6,4646
OR8B12,219858
TMA7,51372
C20ORF27,54976
SNUPN,10073
MYMK,389827
IL22RA1,58985
MYMX,101929726
MIR100,406892
LYPD6B,130576
NOSTRIN,115677
HNRNPA3P1,10151
VSIR,64115
MYPN,84665
C20ORF85,128602
OR6Y1,391112
B3GALT2,8707
B3GALT1,8708
TMC1,117531
MYOG,4656
MYOC,4653
MYOF,26509
TMC8,147138
TMC7,79905
TMC6,11322
TMC5,79838
MIR1539,100302257
TMC4,147798
TMC3,342125
TMC2,117532
C20ORF96,140680
OR6X1,390260
MYOT,9499
SNRPD2P2,645339
TMF1,7110
MYRF,745
OVCA2,124641
AXDND1,126859
NKILA,105416157
GGA2,23062
GGA1,26088
MIR1537,100302139
GGA3,23163
MIR1538,100302119
TCOF1,6949
CTBP1-AS,285463
ATRNL1,26033
MIR151A,442893
MIR151B,100616247
HSD52,729467
HECW2-AS1,101927482
BYSL,705
OR6V1,346517
RPL22L1,200916
LINC02562,105377283
LINC02561,110806285
LINC02564,102724130
LINC02563,105827617
LINC02560,110806301
UCKL1-AS1,100113386
LOC105371328,105371328
ZC3HAV1L,92092
YY1,7528
YY2,404281
LOC105371335,105371335
LINC02558,105372999
LINC02554,100507657
TCP11,6954
LINC02556,102724679
LINC02551,100507431
LINC02550,105369490
LINC02552,102723895
ZFP69B,65243
TNNI3K,51086
MYT1,4661
CXCR2P1,3580
PCF11-AS1,106736475
SAP30,8819
SAP25,100316904
MIR1587,100616251
LINC02548,105376562
LINC02547,105376554
LINC02549,101928280
LINC02544,101929504
FLVCR1-DT,642946
LINC02546,105376606
